state,year,candidate,party_simplified,party_detailed,candidatevotes,totalvotes
IDAHO,1992,"GRITZ, JAMES """"BO""""",OTHER,INDEPENDENT,10894,482114
IDAHO,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,1167,482114
ILLINOIS,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,2453350,5050157
ILLINOIS,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,1734096,5050157
ILLINOIS,1992,"PEROT, ROSS",OTHER,INDEPENDENT,840515,5050157
ILLINOIS,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,9218,5050157
ILLINOIS,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,5267,5050157
ILLINOIS,1992,"GRITZ, JAMES """"BO""""",OTHER,POPULIST,3577,5050157
ILLINOIS,1992,"HAGELIN, JOHN",OTHER,NATURAL LAW,2751,5050157
ILLINOIS,1992,"WARREN, JAMES """"MAC""""",OTHER,SOCIALIST WORKERS,1361,5050157
INDIANA,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,989375,2305871
INDIANA,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,848420,2305871
INDIANA,1992,"PEROT, ROSS",OTHER,INDEPENDENT,455934,2305871
INDIANA,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,7936,2305871
INDIANA,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,2583,2305871
IOWA,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,586353,1354607
IOWA,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,504891,1354607
IOWA,1992,"PEROT, ROSS",OTHER,INDEPENDENT,253468,1354607
IOWA,1992,"HAGELIN, JOHN",OTHER,NATURAL LAW,3079,1354607
IOWA,1992,"GRITZ, JAMES """"BO""""",OTHER,AMERICA FIRST,1177,1354607
IOWA,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,1076,1354607
IOWA,1992,"HERER, JACK",OTHER,GRASSROOTS,669,1354607
IOWA,1992,"PHILLIPS, HOWARD",OTHER,TAXPAYERS PARTY,480,1354607
IOWA,1992,"WARREN, JAMES """"MAC""""",OTHER,SOCIALIST WORKERS,273,1354607
IOWA,1992,"LAROUCHE, LYNDON, JR.",OTHER,INDEPENDENTS FOR ECONOMIC RECOVERY,238,1354607
IOWA,1992,OTHER,OTHER,CAMPAIGN FOR A NEW TOMORROW,212,1354607
IOWA,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,197,1354607
KANSAS,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,449951,1157236
KANSAS,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,390434,1157236
KANSAS,1992,"PEROT, ROSS",OTHER,INDEPENDENT,312358,1157236
KANSAS,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,4314,1157236
KENTUCKY,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,665104,1492900
KENTUCKY,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,617178,1492900
KENTUCKY,1992,"PEROT, ROSS",OTHER,INDEPENDENT,203944,1492900
KENTUCKY,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,4513,1492900
KENTUCKY,1992,"PHILLIPS, HOWARD",OTHER,TAXPAYERS PARTY,989,1492900
KENTUCKY,1992,"HAGELIN, JOHN",OTHER,NATURAL LAW,695,1492900
KENTUCKY,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,430,1492900
LOUISIANA,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,815971,1790017
LOUISIANA,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,733386,1790017
LOUISIANA,1992,"PEROT, ROSS",OTHER,INDEPENDENT,211478,1790017
LOUISIANA,1992,"GRITZ, JAMES """"BO""""",OTHER,AMERICA FIRST,18545,1790017
LOUISIANA,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,3155,1790017
LOUISIANA,1992,OTHER,OTHER,EQUAL JUSTICE AND OPPORTUNITY,1663,1790017
LOUISIANA,1992,"PHILLIPS, HOWARD",OTHER,TAXPAYERS PARTY,1552,1790017
LOUISIANA,1992,"FULANI, LENORA",OTHER,MORE PERFECT DEMOCRACY,1434,1790017
LOUISIANA,1992,"LAROUCHE, LYNDON, JR.",OTHER,"JUSTICE, INDUSTRY, AND AGRICULTURE",1136,1790017
LOUISIANA,1992,"HAGELIN, JOHN",OTHER,NATURAL LAW,889,1790017
LOUISIANA,1992,"YIAMOUYIANNIS, JOHN",OTHER,INDEPENDENT,808,1790017
MAINE,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,263420,679499
MAINE,1992,"PEROT, ROSS",OTHER,INDEPENDENT,206820,679499
MAINE,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,206504,679499
MAINE,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,1681,679499
MAINE,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,519,679499
MAINE,1992,"PHILLIPS, HOWARD",OTHER,TAXPAYERS PARTY,464,679499
MARYLAND,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,988571,1984580
MARYLAND,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,707094,1984580
MARYLAND,1992,"PEROT, ROSS",OTHER,INDEPENDENT,281414,1984580
MARYLAND,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,4715,1984580
MARYLAND,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,2786,1984580
MASSACHUSETTS,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,1318639,2773664
MASSACHUSETTS,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,805039,2773664
MASSACHUSETTS,1992,"PEROT, ROSS",OTHER,INDEPENDENT,630731,2773664
MASSACHUSETTS,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,9021,2773664
MASSACHUSETTS,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,3172,2773664
MASSACHUSETTS,1992,OTHER,OTHER,INDEPENDENT VOTERS,2218,2773664
MASSACHUSETTS,1992,"HAGELIN, JOHN",OTHER,NATURAL LAW,1812,2773664
MASSACHUSETTS,1992,"LAROUCHE, LYNDON, JR.",OTHER,LAROUCHE FOR PRESIDENT PARTY,1027,2773664
MASSACHUSETTS,1992,"BRISBEN, J. QUINN",OTHER,SOCIALIST PARTY USA,13,2773664
MASSACHUSETTS,1992,"DODGE, EARL",OTHER,PROHIBITION,2,2773664
MICHIGAN,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,1871182,4274673
MICHIGAN,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,1554940,4274673
MICHIGAN,1992,"PEROT, ROSS",OTHER,INDEPENDENT,824813,4274673
MICHIGAN,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,10175,4274673
MICHIGAN,1992,"PHILLIPS, HOWARD",OTHER,TISCH INDEPENDENT CITIZENS,8263,4274673
MICHIGAN,1992,"HAGELIN, JOHN",OTHER,NATURAL LAW,2954,4274673
MICHIGAN,1992,"HALYARD, HELEN",OTHER,WORKERS WORLD,1432,4274673
MINNESOTA,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,1020997,2347948
MINNESOTA,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,747841,2347948
MINNESOTA,1992,"PEROT, ROSS",OTHER,INDEPENDENT,562506,2347948
MINNESOTA,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,3374,2347948
MINNESOTA,1992,"GRITZ, JAMES """"BO""""",OTHER,CONSTITUTION PARTY,3363,2347948
MINNESOTA,1992,"HERER, JACK",OTHER,GRASSROOTS,2659,2347948
MINNESOTA,1992,"HAGELIN, JOHN",OTHER,NATURAL LAW,1406,2347948
MINNESOTA,1992,"WARREN, JAMES """"MAC""""",OTHER,SOCIALIST WORKERS,990,2347948
MINNESOTA,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,958,2347948
MINNESOTA,1992,"PHILLIPS, HOWARD",OTHER,TAXPAYERS PARTY,733,2347948
MINNESOTA,1992,"LAROUCHE, LYNDON, JR.",OTHER,INDEPENDENTS FOR ECONOMIC RECOVERY,622,2347948
MISSISSIPPI,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,487793,981793
MISSISSIPPI,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,400258,981793
MISSISSIPPI,1992,"PEROT, ROSS",OTHER,INDEPENDENT,85626,981793
MISSISSIPPI,1992,OTHER,OTHER,INDEPENDENT,4310,981793
MISSISSIPPI,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,2154,981793
MISSISSIPPI,1992,"PHILLIPS, HOWARD",OTHER,TAXPAYERS PARTY,1652,981793
MISSOURI,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,1053873,2391270
MISSOURI,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,811159,2391270
MISSOURI,1992,"PEROT, ROSS",OTHER,INDEPENDENT,518741,2391270
MISSOURI,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,7497,2391270
MONTANA,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,154507,410583
MONTANA,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,144207,410583
MONTANA,1992,"PEROT, ROSS",OTHER,INDEPENDENT,107225,410583
MONTANA,1992,OTHER,OTHER,INDEPENDENT,3658,410583
MONTANA,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,986,410583
NEBRASKA,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,343678,737546
NEBRASKA,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,216864,737546
NEBRASKA,1992,"PEROT, ROSS",OTHER,INDEPENDENT,174104,737546
NEBRASKA,1992,OTHER,OTHER,INDEPENDENT,1560,737546
NEBRASKA,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,1340,737546
NEVADA,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,189148,506318
NEVADA,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,175828,506318
NEVADA,1992,"PEROT, ROSS",OTHER,INDEPENDENT,132580,506318
NEVADA,1992,"GRITZ, JAMES """"BO""""",OTHER,POPULIST,2892,506318
NEVADA,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,1835,506318
NEVADA,1992,"PHILLIPS, HOWARD",OTHER,INDEPENDENT AMERICAN,677,506318
NEVADA,1992,"FULANI, LENORA",OTHER,INDEPENDENT,483,506318
NEVADA,1992,"HAGELIN, JOHN",OTHER,NATURAL LAW,338,506318
NEW HAMPSHIRE,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,209040,537215
NEW HAMPSHIRE,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,202484,537215
NEW HAMPSHIRE,1992,"PEROT, ROSS",OTHER,INDEPENDENT,121337,537215
NEW HAMPSHIRE,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,3548,537215
NEW HAMPSHIRE,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,512,537215
NEW HAMPSHIRE,1992,"HAGELIN, JOHN",OTHER,NATURAL LAW,294,537215
NEW JERSEY,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,1436206,3343594
NEW JERSEY,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,1356865,3343594
NEW JERSEY,1992,"PEROT, ROSS",OTHER,INDEPENDENT,521829,3343594
NEW JERSEY,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,6822,3343594
NEW JERSEY,1992,"BRADFORD, DREW",OTHER,INDEPENDENT,4749,3343594
NEW JERSEY,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,3513,3343594
NEW JERSEY,1992,"PHILLIPS, HOWARD",OTHER,TAXPAYERS PARTY,2670,3343594
NEW JERSEY,1992,"LAROUCHE, LYNDON, JR.",OTHER,6 MILLION JOBS,2095,3343594
NEW JERSEY,1992,"WARREN, JAMES """"MAC""""",OTHER,SOCIALIST WORKERS,2011,3343594
NEW JERSEY,1992,"DANIELS, RON",OTHER,RON DANIELS INDEPENDENT,1996,3343594
NEW JERSEY,1992,"GRITZ, JAMES """"BO""""",OTHER,AMERICA FIRST POPULIST,1867,3343594
NEW JERSEY,1992,"HAYLARD, HELEN",OTHER,WORKERS LEAGUE,1618,3343594
NEW JERSEY,1992,"HAGELIN, JOHN",OTHER,NATURAL LAW,1353,3343594
NEW MEXICO,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,261617,569986
NEW MEXICO,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,212824,569986
NEW MEXICO,1992,"PEROT, ROSS",OTHER,INDEPENDENT,91895,569986
NEW MEXICO,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,1615,569986
NEW MEXICO,1992,"PHILLIPS, HOWARD",OTHER,TAXPAYERS PARTY,620,569986
NEW MEXICO,1992,"HAGELIN, JOHN",OTHER,NATURAL LAW,562,569986
NEW MEXICO,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,369,569986
NEW MEXICO,1992,"WARREN, JAMES """"MAC""""",OTHER,SOCIALIST WORKERS,183,569986
NEW MEXICO,1992,"LA RIVA, GLORIA ESTELLA",OTHER,WORKERS WORLD,181,569986
NEW MEXICO,1992,"DODGE, EARL",OTHER,PROHIBITION,120,569986
NEW YORK,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,3346894,7079432
NEW YORK,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,2041690,7079432
NEW YORK,1992,"PEROT, ROSS",OTHER,INDEPENDENT,1090721,7079432
NEW YORK,1992,"BUSH, GEORGE H.W.",OTHER,CONSERVATIVE,177000,7079432
NEW YORK,1992,"BUSH, GEORGE H.W.",OTHER,RIGHT-TO-LIFE,127959,7079432
NEW YORK,1992,"CLINTON, BILL",OTHER,LIBERAL PARTY,97556,7079432
NEW YORK,1992,"WARREN, JAMES """"MAC""""",OTHER,SOCIALIST WORKERS,15472,7079432
NEW YORK,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,13451,7079432
NEW YORK,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,11318,7079432
NEW YORK,1992,"HAGELIN, JOHN",OTHER,NATURAL LAW,4420,7079432
NORTH CAROLINA,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,1134661,2611850
NORTH CAROLINA,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,1114042,2611850
NORTH CAROLINA,1992,"PEROT, ROSS",OTHER,INDEPENDENT,357864,2611850
NORTH CAROLINA,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,5171,2611850
NORTH CAROLINA,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,59,2611850
NORTH CAROLINA,1992,"HAGELIN, JOHN",OTHER,NATURAL LAW,41,2611850
NORTH CAROLINA,1992,"WARREN, JAMES """"MAC""""",OTHER,SOCIALIST WORKERS,12,2611850
NORTH DAKOTA,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,136244,308133
NORTH DAKOTA,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,99168,308133
NORTH DAKOTA,1992,"PEROT, ROSS",OTHER,INDEPENDENT,71084,308133
OHIO,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,1984942,4939967
OHIO,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,1894310,4939967
OHIO,1992,"PEROT, ROSS",OTHER,INDEPENDENT,1036426,4939967
OHIO,1992,OTHER,OTHER,INDEPENDENT,24247,4939967
OKLAHOMA,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,592929,1390359
OKLAHOMA,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,473066,1390359
OKLAHOMA,1992,"PEROT, ROSS",OTHER,INDEPENDENT,319878,1390359
OKLAHOMA,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,4486,1390359
OREGON,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,621314,1462643
OREGON,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,475757,1462643
OREGON,1992,"PEROT, ROSS",OTHER,INDEPENDENT,354091,1462643
OREGON,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,4277,1462643
OREGON,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,3030,1462643
PENNSYLVANIA,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,2239164,4959810
PENNSYLVANIA,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,1791841,4959810
PENNSYLVANIA,1992,"PEROT, ROSS",OTHER,INDEPENDENT,902667,4959810
PENNSYLVANIA,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,21477,4959810
PENNSYLVANIA,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,4661,4959810
RHODE ISLAND,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,213299,453365
RHODE ISLAND,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,131601,453365
RHODE ISLAND,1992,"PEROT, ROSS",OTHER,INDEPENDENT,105045,453365
RHODE ISLAND,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,1878,453365
RHODE ISLAND,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,571,453365
RHODE ISLAND,1992,"LAROUCHE, LYNDON, JR.",OTHER,INDEPENDENTS FOR LAROUCHE,494,453365
RHODE ISLAND,1992,"HAGELIN, JOHN",OTHER,NATURAL LAW,262,453365
RHODE ISLAND,1992,"PHILLIPS, HOWARD",OTHER,TAXPAYERS PARTY,215,453365
SOUTH CAROLINA,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,577507,1228912
SOUTH CAROLINA,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,525514,1228912
SOUTH CAROLINA,1992,"PEROT, ROSS",OTHER,INDEPENDENT,119257,1228912
SOUTH CAROLINA,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,2719,1228912
SOUTH CAROLINA,1992,"PHILLIPS, HOWARD",OTHER,AMERICAN,2680,1228912
SOUTH CAROLINA,1992,"FULANI, LENORA",OTHER,UNITED CITIZENS,1235,1228912
SOUTH DAKOTA,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,136718,336254
SOUTH DAKOTA,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,124888,336254
SOUTH DAKOTA,1992,"PEROT, ROSS",OTHER,INDEPENDENT,73295,336254
SOUTH DAKOTA,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,814,336254
SOUTH DAKOTA,1992,OTHER,OTHER,INDEPENDENT,539,336254
TENNESSEE,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,933521,1982638
TENNESSEE,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,841300,1982638
TENNESSEE,1992,"PEROT, ROSS",OTHER,INDEPENDENT,199968,1982638
TENNESSEE,1992,OTHER,OTHER,INDEPENDENT,7688,1982638
TEXAS,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,2496071,6154018
TEXAS,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,2281815,6154018
TEXAS,1992,"PEROT, ROSS",OTHER,INDEPENDENT,1354781,6154018
TEXAS,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,19699,6154018
UTAH,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,322632,743998
UTAH,1992,"PEROT, ROSS",OTHER,INDEPENDENT,203400,743998
UTAH,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,183429,743998
UTAH,1992,"GRITZ, JAMES """"BO""""",OTHER,POPULIST,28602,743998
UTAH,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,1900,743998
UTAH,1992,"HAGELIN, JOHN",OTHER,NATURAL LAW,1319,743998
UTAH,1992,"LAROUCHE, LYNDON, JR.",OTHER,INDEPENDENTS FOR ECONOMIC RECOVERY,1089,743998
UTAH,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,414,743998
UTAH,1992,"PHILLIPS, HOWARD",OTHER,TAXPAYERS PARTY,393,743998
UTAH,1992,OTHER,OTHER,AMERICAN,292,743998
UTAH,1992,"WARREN, JAMES """"MAC""""",OTHER,SOCIALIST WORKERS,200,743998
UTAH,1992,"DANIELS, RON",OTHER,CAMPAIGN FOR A NEW TOMORROW,177,743998
UTAH,1992,"BRISBEN, J. QUINN",OTHER,SOCIALIST WORKERS,151,743998
VERMONT,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,133592,289701
VERMONT,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,88122,289701
VERMONT,1992,"PEROT, ROSS",OTHER,INDEPENDENT,65991,289701
VERMONT,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,501,289701
VERMONT,1992,OTHER,OTHER,LIBERTY UNION PARTY,329,289701
VERMONT,1992,"HAGELIN, JOHN",OTHER,NATURAL LAW,315,289701
VERMONT,1992,"PHILLIPS, HOWARD",OTHER,TAXPAYERS PARTY,124,289701
VERMONT,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,100,289701
VERMONT,1992,"WARREN, JAMES """"MAC""""",OTHER,SOCIALIST WORKERS,82,289701
VERMONT,1992,"LAROUCHE, LYNDON, JR.",OTHER,FREEDOM FOR LAROUCHE,57,289701
VIRGINIA,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,1150517,2559129
VIRGINIA,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,1038650,2559129
VIRGINIA,1992,"PEROT, ROSS",OTHER,INDEPENDENT,348639,2559129
VIRGINIA,1992,OTHER,OTHER,INDEPENDENT,15129,2559129
VIRGINIA,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,5730,2559129
WASHINGTON,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,993037,2287565
WASHINGTON,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,731234,2287565
WASHINGTON,1992,"PEROT, ROSS",OTHER,INDEPENDENT,541780,2287565
WASHINGTON,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,7533,2287565
WASHINGTON,1992,"GRITZ, JAMES """"BO""""",OTHER,POPULIST,4854,2287565
WASHINGTON,1992,"HAGELIN, JOHN",OTHER,NATURAL LAW,2456,2287565
WASHINGTON,1992,"PHILLIPS, HOWARD",OTHER,TAXPAYERS PARTY,2354,2287565
WASHINGTON,1992,OTHER,OTHER,INDEPENDENT,2026,2287565
WASHINGTON,1992,"FULANI, LENORA",OTHER,NEW ALLIANCE,1776,2287565
WASHINGTON,1992,"WARREN, JAMES """"MAC""""",OTHER,SOCIALIST WORKERS,515,2287565
WEST VIRGINIA,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,331001,683677
WEST VIRGINIA,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,241974,683677
WEST VIRGINIA,1992,"PEROT, ROSS",OTHER,INDEPENDENT,108829,683677
WEST VIRGINIA,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,1873,683677
WISCONSIN,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,1041066,2531064
WISCONSIN,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,930855,2531064
WISCONSIN,1992,"PEROT, ROSS",OTHER,INDEPENDENT,544479,2531064
WISCONSIN,1992,OTHER,OTHER,INDEPENDENT,7518,2531064
WISCONSIN,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,2877,2531064
WISCONSIN,1992,"DANIELS, RON",OTHER,LABOR-FARM-LABORISTA-AGRARIO,1833,2531064
WISCONSIN,1992,"HAGELIN, JOHN",OTHER,NATURAL LAW,1070,2531064
WISCONSIN,1992,"HEM, ROLAND",OTHER,THIRD PARTY,405,2531064
WYOMING,1992,"BUSH, GEORGE H.W.",REPUBLICAN,REPUBLICAN,79347,199884
WYOMING,1992,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,68160,199884
WYOMING,1992,"PEROT, ROSS",OTHER,INDEPENDENT,51263,199884
WYOMING,1992,"MARROU, ANDRE",LIBERTARIAN,LIBERTARIAN,844,199884
WYOMING,1992,"FULANI, LENORA",OTHER,INDEPENDENT,270,199884
ALABAMA,1996,"DOLE, ROBERT",REPUBLICAN,REPUBLICAN,769044,1534349
ALABAMA,1996,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,662165,1534349
ALABAMA,1996,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,5290,1534349
ALABAMA,1996,"HAGELIN, JOHN",OTHER,NATURAL LAW,1697,1534349
ALASKA,1996,"DOLE, ROBERT",REPUBLICAN,REPUBLICAN,122746,241620
ALASKA,1996,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,80380,241620
ALASKA,1996,"PEROT, ROSS",OTHER,REFORM PARTY,26333,241620
ALASKA,1996,"NADER, RALPH",OTHER,GREEN,7597,241620
ALASKA,1996,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,2276,241620
ALASKA,1996,"PHILLIPS, HOWARD",OTHER,U.S. TAXPAYERS PARTY,925,241620
ALASKA,1996,"HAGELIN, JOHN",OTHER,NATURAL LAW,729,241620
ARIZONA,1996,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,653288,1404405
ARIZONA,1996,"DOLE, ROBERT",REPUBLICAN,REPUBLICAN,622073,1404405
ARIZONA,1996,"PEROT, ROSS",OTHER,REFORM PARTY,112072,1404405
ARIZONA,1996,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,14358,1404405
ARKANSAS,1996,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,475171,884262
ARKANSAS,1996,"DOLE, ROBERT",REPUBLICAN,REPUBLICAN,325416,884262
ARKANSAS,1996,"PEROT, ROSS",OTHER,REFORM PARTY,69884,884262
ARKANSAS,1996,"NADER, RALPH",OTHER,GREEN,3649,884262
ARKANSAS,1996,"BROWNE, HARRY",LIBERTARIAN,LIBERTARIAN,3076,884262
ARKANSAS,1996,"PHILLIPS, HOWARD",OTHER,U.S. TAXPAYERS PARTY,2065,884262
ARKANSAS,1996,"FORBES, RALPH",OTHER,AMERICA FIRST,932,884262
ARKANSAS,1996,"COLLINS, CHARLES",OTHER,UNAFFILIATED,823,884262
ARKANSAS,1996,"MASTERS, ISABELL",OTHER,LOOKING BACK PARTY,749,884262
ARKANSAS,1996,"MOOREHEAD, MONICA",OTHER,WORKERS WORLD,747,884262
ARKANSAS,1996,"HAGELIN, JOHN",OTHER,NATURAL LAW,729,884262
ARKANSAS,1996,"HOLLIS, MARY CAL",OTHER,SOCIALIST,538,884262
ARKANSAS,1996,"DODGE, EARL",OTHER,PROHIBITION,483,884262
CALIFORNIA,1996,"CLINTON, BILL",DEMOCRAT,DEMOCRAT,5119835,10019469
CALIFORNIA,1996,"DOLE, ROBERT",REPUBLICAN,REPUBLICAN,3828381,10019469
