Year,State,Office,Winning Candidate,Winning Party,Winning Percentage,Losing Candidate,Losing Party,Losing Percentage,Indicator,Term,President,Cycle Duration,Overall Growth (%),Average Growth (%)
2008,RHODE ISLAND,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,62.86,"MCCAIN, JOHN",REPUBLICAN,35.06,Real PCE,Biden,Joe Biden,2021-2023,4.12,2.1
2008,RHODE ISLAND,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,62.86,"MCCAIN, JOHN",REPUBLICAN,35.06,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,-2.29,-1.02
2008,RHODE ISLAND,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,62.86,"MCCAIN, JOHN",REPUBLICAN,35.06,Real Per Capita PCE,Biden,Joe Biden,2021-2023,4.23,2.15
2008,RHODE ISLAND,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,62.86,"MCCAIN, JOHN",REPUBLICAN,35.06,Total Employment,Biden,Joe Biden,2021-2023,6.44,3.17
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real GDP,Obama 1,Barack Obama,2009-2013,8.73,2.12
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real Personal Income,Obama 1,Barack Obama,2009-2013,5.03,1.24
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real PCE,Obama 1,Barack Obama,2009-2013,4.56,1.12
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,1.7,0.43
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,1.24,0.31
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Total Employment,Obama 1,Barack Obama,2009-2013,5.62,1.38
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real GDP,Obama 2,Barack Obama,2013-2017,12.39,2.96
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real Personal Income,Obama 2,Barack Obama,2013-2017,19.02,4.45
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real PCE,Obama 2,Barack Obama,2013-2017,13.48,3.21
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,13.61,3.25
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,8.33,2.02
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Total Employment,Obama 2,Barack Obama,2013-2017,10.32,2.49
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real GDP,Trump,Donald Trump,2017-2021,9.25,2.27
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real Personal Income,Trump,Donald Trump,2017-2021,19.55,4.58
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real PCE,Trump,Donald Trump,2017-2021,13.95,3.34
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,14.3,3.41
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real Per Capita PCE,Trump,Donald Trump,2017-2021,8.94,2.19
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Total Employment,Trump,Donald Trump,2017-2021,6.46,1.6
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real GDP,Biden,Joe Biden,2021-2023,6.73,3.31
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real Personal Income,Biden,Joe Biden,2021-2023,1.15,0.61
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real PCE,Biden,Joe Biden,2021-2023,7.49,3.68
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,-2.23,-1.08
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Real Per Capita PCE,Biden,Joe Biden,2021-2023,3.89,1.93
2008,SOUTH CAROLINA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.87,"OBAMA, BARACK H.",DEMOCRAT,44.9,Total Employment,Biden,Joe Biden,2021-2023,7.24,3.55
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real GDP,Obama 1,Barack Obama,2009-2013,9.84,2.4
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real Personal Income,Obama 1,Barack Obama,2009-2013,5.25,1.37
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real PCE,Obama 1,Barack Obama,2009-2013,5.23,1.29
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,0.98,0.33
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,0.96,0.25
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Total Employment,Obama 1,Barack Obama,2009-2013,4.45,1.09
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real GDP,Obama 2,Barack Obama,2013-2017,6.18,1.51
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real Personal Income,Obama 2,Barack Obama,2013-2017,12.66,3.04
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real PCE,Obama 2,Barack Obama,2013-2017,14.95,3.55
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,8.91,2.18
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,11.13,2.68
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Total Employment,Obama 2,Barack Obama,2013-2017,3.44,0.85
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real GDP,Trump,Donald Trump,2017-2021,7.56,1.86
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real Personal Income,Trump,Donald Trump,2017-2021,24.2,5.68
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real PCE,Trump,Donald Trump,2017-2021,8.99,2.27
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,20.57,4.9
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real Per Capita PCE,Trump,Donald Trump,2017-2021,5.81,1.51
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Total Employment,Trump,Donald Trump,2017-2021,3.95,0.98
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real GDP,Biden,Joe Biden,2021-2023,3.17,1.59
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real Personal Income,Biden,Joe Biden,2021-2023,2.42,1.2
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real PCE,Biden,Joe Biden,2021-2023,7.15,3.53
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,-0.14,-0.07
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Real Per Capita PCE,Biden,Joe Biden,2021-2023,4.47,2.22
2008,SOUTH DAKOTA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,53.16,"OBAMA, BARACK H.",DEMOCRAT,44.75,Total Employment,Biden,Joe Biden,2021-2023,5.12,2.53
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real GDP,Obama 1,Barack Obama,2009-2013,10.8,2.6
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real Personal Income,Obama 1,Barack Obama,2009-2013,5.9,1.45
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real PCE,Obama 1,Barack Obama,2009-2013,3.4,0.84
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,2.62,0.65
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,0.2,0.05
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Total Employment,Obama 1,Barack Obama,2009-2013,4.71,1.16
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real GDP,Obama 2,Barack Obama,2013-2017,11.64,2.79
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real Personal Income,Obama 2,Barack Obama,2013-2017,12.62,3.03
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real PCE,Obama 2,Barack Obama,2013-2017,12.11,2.9
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,8.75,2.13
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,8.26,2.0
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Total Employment,Obama 2,Barack Obama,2013-2017,9.31,2.25
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real GDP,Trump,Donald Trump,2017-2021,12.61,3.07
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real Personal Income,Trump,Donald Trump,2017-2021,26.1,5.99
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real PCE,Trump,Donald Trump,2017-2021,17.34,4.15
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,22.04,5.12
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real Per Capita PCE,Trump,Donald Trump,2017-2021,13.56,3.3
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Total Employment,Trump,Donald Trump,2017-2021,6.58,1.63
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real GDP,Biden,Joe Biden,2021-2023,5.46,2.7
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real Personal Income,Biden,Joe Biden,2021-2023,-2.06,-1.0
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real PCE,Biden,Joe Biden,2021-2023,4.22,2.09
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,-4.3,-2.14
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Real Per Capita PCE,Biden,Joe Biden,2021-2023,1.84,0.92
2008,TENNESSEE,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,56.9,"OBAMA, BARACK H.",DEMOCRAT,41.83,Total Employment,Biden,Joe Biden,2021-2023,7.32,3.6
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real GDP,Obama 1,Barack Obama,2009-2013,17.6,4.14
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real Personal Income,Obama 1,Barack Obama,2009-2013,16.32,3.88
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real PCE,Obama 1,Barack Obama,2009-2013,11.47,2.76
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,9.12,2.23
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,4.57,1.13
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Total Employment,Obama 1,Barack Obama,2009-2013,9.36,2.27
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real GDP,Obama 2,Barack Obama,2013-2017,10.29,2.49
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real Personal Income,Obama 2,Barack Obama,2013-2017,12.51,3.03
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real PCE,Obama 2,Barack Obama,2013-2017,15.78,3.73
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,5.51,1.39
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,8.57,2.08
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Total Employment,Obama 2,Barack Obama,2013-2017,10.12,2.44
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real GDP,Trump,Donald Trump,2017-2021,12.7,3.08
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real Personal Income,Trump,Donald Trump,2017-2021,18.12,4.27
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real PCE,Trump,Donald Trump,2017-2021,14.11,3.44
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,12.65,3.04
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real Per Capita PCE,Trump,Donald Trump,2017-2021,8.83,2.22
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Total Employment,Trump,Donald Trump,2017-2021,8.46,2.08
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real GDP,Biden,Joe Biden,2021-2023,11.6,5.66
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real Personal Income,Biden,Joe Biden,2021-2023,3.84,1.91
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real PCE,Biden,Joe Biden,2021-2023,8.33,4.09
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,0.64,0.33
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Real Per Capita PCE,Biden,Joe Biden,2021-2023,4.99,2.46
2008,TEXAS,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,55.45,"OBAMA, BARACK H.",DEMOCRAT,43.68,Total Employment,Biden,Joe Biden,2021-2023,8.73,4.28
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real GDP,Obama 1,Barack Obama,2009-2013,10.74,2.59
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real Personal Income,Obama 1,Barack Obama,2009-2013,14.27,3.4
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real PCE,Obama 1,Barack Obama,2009-2013,10.58,2.56
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,7.02,1.71
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,3.56,0.89
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Total Employment,Obama 1,Barack Obama,2009-2013,7.31,1.79
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real GDP,Obama 2,Barack Obama,2013-2017,18.65,4.37
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real Personal Income,Obama 2,Barack Obama,2013-2017,22.67,5.26
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real PCE,Obama 2,Barack Obama,2013-2017,20.31,4.74
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,14.12,3.38
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,11.93,2.86
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Total Employment,Obama 2,Barack Obama,2013-2017,13.8,3.28
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real GDP,Trump,Donald Trump,2017-2021,22.3,5.19
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real Personal Income,Trump,Donald Trump,2017-2021,38.28,8.47
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real PCE,Trump,Donald Trump,2017-2021,30.47,6.95
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,29.44,6.69
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real Per Capita PCE,Trump,Donald Trump,2017-2021,22.13,5.2
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Total Employment,Trump,Donald Trump,2017-2021,12.75,3.06
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real GDP,Biden,Joe Biden,2021-2023,7.13,3.51
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real Personal Income,Biden,Joe Biden,2021-2023,1.48,0.75
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real PCE,Biden,Joe Biden,2021-2023,7.12,3.51
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,-0.84,-0.41
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Real Per Capita PCE,Biden,Joe Biden,2021-2023,4.66,2.31
2008,UTAH,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,62.58,"OBAMA, BARACK H.",DEMOCRAT,34.41,Total Employment,Biden,Joe Biden,2021-2023,7.41,3.64
2008,VERMONT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,67.46,"MCCAIN, JOHN",REPUBLICAN,30.45,Real GDP,Obama 1,Barack Obama,2009-2013,6.52,1.61
2008,VERMONT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,67.46,"MCCAIN, JOHN",REPUBLICAN,30.45,Real Personal Income,Obama 1,Barack Obama,2009-2013,6.81,1.68
2008,VERMONT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,67.46,"MCCAIN, JOHN",REPUBLICAN,30.45,Real PCE,Obama 1,Barack Obama,2009-2013,6.77,1.66
2008,VERMONT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,67.46,"MCCAIN, JOHN",REPUBLICAN,30.45,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,5.45,1.35
